symbol	company	listing_date	market_date	sector	sub_sector	open_price	close_price	low_price	high_price	volume
SYY	Sysco Corp.	1986-12-31	2016-01-05	Consumer Staples	Food Distributors	40.63	40.64	40.32	40.76	3855100
T	AT&T Inc	1983-11-30	2016-01-05	Telecommunications Services	Integrated Telecommunications Services	34.35	34.59	34.12	34.69	30707300
TAP	Molson Coors Brewing Company	1976-06-30	2016-01-05	Consumer Staples	Brewers	92.54	92.64	91.58	93.10	1824300
TDC	Teradata Corp.	2007-10-01	2016-01-05	Information Technology	Application Software	26.25	25.52	25.31	26.35	2756700
TDG	TransDigm Group	2016-06-03	2016-01-05	Industrials	Aerospace & Defense	230.35	227.59	226.30	232.42	641900
TEL	TE Connectivity Ltd.	2011-10-17	2016-01-05	Information Technology	Electronic Manufacturing Services	63.44	63.27	62.84	63.79	2532800
TGNA	Tegna, Inc.	1975-12-31	2016-01-05	Consumer Discretionary	Publishing	24.87	24.66	24.56	25.06	1617900
TGT	Target Corp.	1976-12-31	2016-01-05	Consumer Discretionary	General Merchandise Stores	73.74	74.84	73.63	75.24	8191400
TIF	Tiffany & Co.		2016-01-05	Consumer Discretionary	Apparel, Accessories & Luxury Goods	74.93	74.30	73.61	75.44	1526200
TJX	TJX Companies Inc.	1985-09-30	2016-01-05	Consumer Discretionary	Apparel Retail	70.84	71.94	70.58	71.98	4213200
TMK	Torchmark Corp.	1989-04-30	2016-01-05	Financials	Life & Health Insurance	56.26	57.01	56.17	57.19	1048900
TMO	Thermo Fisher Scientific		2016-01-05	Health Care	Health Care Equipment	139.00	138.51	138.37	140.94	3184400
TRIP	TripAdvisor	2011-12-21	2016-01-05	Consumer Discretionary	Internet & Direct Marketing Retail	83.39	81.93	80.95	83.97	1450800
TROW	T. Rowe Price Group		2016-01-05	Financials	Diversified Financial Services	70.39	70.48	69.50	70.81	1403700
TRV	The Travelers Companies Inc.		2016-01-05	Financials	Property & Casualty Insurance	109.92	110.47	109.54	110.73	1870400
TSCO	Tractor Supply Company	2014-01-24	2016-01-05	Consumer Discretionary	Specialty Retail	83.81	83.69	83.13	85.09	1073800
TSN	Tyson Foods		2016-01-05	Consumer Staples	Packaged Foods & Meats	52.29	52.30	51.00	52.43	5282100
TSO	Tesoro Petroleum Co.	2007-09-27	2016-01-05	Energy	Oil & Gas Refining & Marketing & Transportation	106.94	106.28	105.06	108.10	2233000
TSS	Total System Services	2008-01-02	2016-01-05	Information Technology	Internet Software & Services	49.16	48.55	48.13	49.16	2579800
TWX	Time Warner Inc.		2016-01-05	Consumer Discretionary	Broadcasting & Cable TV	65.18	65.52	64.40	65.59	8300400
TXN	Texas Instruments		2016-01-05	Information Technology	Semiconductors	54.27	53.77	53.55	54.47	6131900
TXT	Textron Inc.	1978-12-31	2016-01-05	Industrials	Industrial Conglomerates	41.50	41.60	41.02	41.74	1514400
UAA	Under Armour	2016-03-25	2016-01-05	Consumer Discretionary	Apparel, Accessories & Luxury Goods	81.23	80.15	79.55	81.50	5210200
UAL	United Continental Holdings	2015-09-03	2016-01-05	Industrials	Airlines	55.90	55.06	54.00	56.33	6982900
UDR	UDR Inc	2016-03-07	2016-01-05	Real Estate	Residential REITs	36.97	37.44	36.95	37.63	1052300
UHS	Universal Health Services, Inc.	2014-09-20	2016-01-05	Health Care	Health Care Facilities	118.56	118.43	118.18	120.25	703300
ULTA	Ulta Salon Cosmetics & Fragrance Inc	2016-04-18	2016-01-05	Consumer Discretionary	Specialty Stores	182.57	182.67	180.73	183.88	568000
UNH	United Health Group Inc.	1994-07-01	2016-01-05	Health Care	Managed Health Care	116.72	116.68	116.21	117.89	2816800
UNM	Unum Group	1994-03-01	2016-01-05	Financials	Diversified Financial Services	32.52	32.58	32.38	32.83	1020500
UNP	Union Pacific		2016-01-05	Industrials	Railroads	79.01	78.21	77.30	79.34	6117300
UPS	United Parcel Service		2016-01-05	Industrials	Air Freight & Logistics	94.84	95.78	94.52	96.10	2839600
FBHS	Fortune Brands Home & Security	2016-06-22	2016-01-20	Industrials	Building Products	46.76	47.67	45.57	48.36	1860400
FCX	Freeport-McMoran Cp & Gld		2016-01-20	Materials	Copper	3.77	4.07	3.52	4.13	88547300
FDX	FedEx Corporation	1980-12-31	2016-01-20	Industrials	Air Freight & Logistics	124.50	123.18	119.71	125.47	3764500
FE	FirstEnergy Corp		2016-01-20	Utilities	Electric Utilities	32.26	31.12	30.67	32.34	5776800
FFIV	F5 Networks	2010-12-20	2016-01-20	Information Technology	Networking Equipment	92.01	90.02	88.75	92.45	3274900
FIS	Fidelity National Information Services		2016-01-20	Information Technology	Internet Software & Services	57.92	57.89	56.80	58.35	2399700
FISV	Fiserv Inc		2016-01-20	Information Technology	Internet Software & Services	87.65	88.95	86.33	89.64	2065800
FITB	Fifth Third Bancorp		2016-01-20	Financials	Banks	16.51	16.53	15.95	16.72	18492400
FL	Foot Locker Inc	2016-04-04	2016-01-20	Consumer Discretionary	Apparel Retail	62.01	62.24	59.76	62.82	5040500
FLIR	FLIR Systems	2009-01-02	2016-01-20	Information Technology	Electronic Equipment & Instruments	29.93	30.18	29.28	30.41	2270600
FLR	Fluor Corp.	1980-03-31	2016-01-20	Industrials	Diversified Commercial Services	40.49	41.11	39.48	41.63	1587200
FLS	Flowserve Corporation	2008-10-02	2016-01-20	Industrials	Industrial Machinery	34.61	35.53	33.86	35.73	2561300
FMC	FMC Corporation	2009-08-19	2016-01-20	Materials	Diversified Chemicals	34.33	34.81	33.45	35.03	1700900
FOX	Twenty-First Century Fox Class B	2015-09-18	2016-01-20	Consumer Discretionary	Publishing	26.15	25.75	25.03	26.36	6915400
FOXA	Twenty-First Century Fox Class A	2013-07-01	2016-01-20	Consumer Discretionary	Publishing	25.96	25.64	24.94	26.16	21656200
FRT	Federal Realty Investment Trust	2016-02-01	2016-01-20	Real Estate	Retail REITs	147.22	145.51	141.81	147.83	459200
FSLR	First Solar Inc	2009-10-16	2016-01-20	Information Technology	Semiconductors	60.40	61.27	57.20	62.00	3311500
FTI	FMC Technologies Inc.	2009-06-05	2016-01-20	Energy	Oil & Gas Equipment & Services	23.34	23.58	22.85	23.88	5514400
FTR	Frontier Communications		2016-01-20	Telecommunications Services	Integrated Telecommunications Services	4.10	3.94	3.81	4.15	28272600
GD	General Dynamics		2016-01-20	Industrials	Aerospace & Defense	125.40	124.18	121.61	126.09	2161800
GE	General Electric		2016-01-20	Industrials	Industrial Conglomerates	27.93	28.00	27.48	28.43	88062800
GGP	General Growth Properties Inc.	2013-12-10	2016-01-20	Real Estate	Retail REITs	25.95	25.65	25.10	26.49	6208700
GILD	Gilead Sciences		2016-01-20	Health Care	Biotechnology	88.00	90.55	86.28	91.83	19676300
GIS	General Mills	1969-03-31	2016-01-20	Consumer Staples	Packaged Foods & Meats	54.77	54.56	53.70	55.14	4257600
GLW	Corning Inc.		2016-01-20	Information Technology	Electronic Components	16.26	16.69	16.13	16.81	17553100
GM	General Motors	2013-06-06	2016-01-20	Consumer Discretionary	Automobile Manufacturers	28.86	29.42	28.32	29.90	21481000
GOOG	Alphabet Inc Class C		2016-01-20	Information Technology	Internet Software & Services	688.61	698.45	673.26	706.85	3445000
GOOGL	Alphabet Inc Class A	2014-04-03	2016-01-20	Information Technology	Internet Software & Services	705.90	718.56	687.78	726.95	4122000
GPC	Genuine Parts	1973-12-31	2016-01-20	Consumer Discretionary	Specialty Stores	77.33	79.04	76.64	79.96	1274000
GPN	Global Payments Inc	2016-04-25	2016-01-20	Information Technology	Data Processing & Outsourced Services	56.14	58.03	54.79	58.36	3481300
GPS	Gap (The)	1986-08-31	2016-01-20	Consumer Discretionary	Apparel Retail	22.36	22.45	21.57	22.79	5914300
GRMN	Garmin Ltd.	2012-12-12	2016-01-20	Consumer Discretionary	Consumer Electronics	31.81	32.35	30.93	32.65	1690600
GS	Goldman Sachs Group		2016-01-20	Financials	Investment Banking & Brokerage	154.10	153.75	151.65	158.37	9369100
GT	Goodyear Tire & Rubber		2016-01-20	Consumer Discretionary	Tires & Rubber	26.97	27.93	26.47	28.44	5274000
GWW	Grainger (W.W.) Inc.	1981-06-30	2016-01-20	Industrials	Industrial Materials	185.11	182.78	176.85	185.44	1140100
HAL	Halliburton Co.		2016-01-20	Energy	Oil & Gas Equipment & Services	29.04	28.48	27.64	29.12	21777800
HAR	Harman Int'l Industries		2016-01-20	Consumer Discretionary	Consumer Electronics	73.61	75.43	71.58	76.17	1658300
HAS	Hasbro Inc.	1984-09-30	2016-01-20	Consumer Discretionary	Leisure Products	69.31	69.73	67.20	70.16	1514600
HBAN	Huntington Bancshares		2016-01-20	Financials	Banks	9.26	9.26	9.02	9.32	25958500
HBI	Hanesbrands Inc	2015-03-20	2016-01-20	Consumer Discretionary	Apparel, Accessories & Luxury Goods	28.04	28.27	27.19	28.53	4632500
HCA	HCA Holdings	2015-01-27	2016-01-20	Health Care	Health Care Facilities	62.44	62.83	60.07	63.54	4933500
HCN	Welltower Inc.	2009-01-30	2016-01-20	Real Estate	REITs	67.26	64.51	63.70	67.65	3225900
HCP	HCP Inc.	2008-03-31	2016-01-20	Real Estate	REITs	36.30	34.97	34.54	36.55	5704800
HD	Home Depot	1988-03-31	2016-01-20	Consumer Discretionary	Home Improvement Retail	117.89	116.46	113.59	118.66	11331400
HES	Hess Corporation	1984-05-31	2016-01-20	Energy	Integrated Oil & Gas	35.77	35.21	32.41	35.77	10518900
HIG	Hartford Financial Svc.Gp.		2016-01-20	Financials	Property & Casualty Insurance	38.42	37.87	36.54	38.45	6079400
HOG	Harley-Davidson		2016-01-20	Consumer Discretionary	Motorcycle Manufacturers	39.99	39.91	38.88	40.44	3526100
HOLX	Hologic	2016-03-30	2016-01-20	Health Care	Health Care Equipment	33.98	34.79	33.37	35.29	3064300
HON	Honeywell Int'l Inc.	1964-03-31	2016-01-20	Industrials	Industrial Conglomerates	95.49	96.24	93.71	96.89	4965500
HP	Helmerich & Payne		2016-01-20	Energy	Oil & Gas Drilling	41.58	42.85	40.02	43.50	4259300
HPE	Hewlett Packard Enterprise	2015-11-02	2016-01-20	Information Technology	Technology Hardware, Storage & Peripherals	12.00	12.06	11.63	12.20	16640100
HPQ	HP Inc.	1974-12-31	2016-01-20	Information Technology	Computer Hardware	9.55	9.55	9.24	9.63	27005100
HRB	Block H&R	1986-11-30	2016-01-20	Financials	Consumer Finance	31.49	32.13	31.00	32.32	3174800
EMR	Emerson Electric Company	1965-03-31	2016-01-28	Industrials	Industrial Conglomerates	44.11	44.60	43.57	44.67	4906100
ENDP	Endo International	2015-01-27	2016-01-28	Health Care	Pharmaceuticals	58.93	54.95	53.46	59.53	6549100
EOG	EOG Resources		2016-01-28	Energy	Oil & Gas Exploration & Production	69.23	68.63	66.65	69.79	6737700
EQIX	Equinix	2015-03-20	2016-01-28	Real Estate	REITs	301.25	300.22	295.51	309.96	1032400
EQR	Equity Residential		2016-01-28	Real Estate	REITs	78.12	75.79	75.67	78.38	2731900
EQT	EQT Corporation	2008-12-19	2016-01-28	Energy	Oil & Gas Exploration & Production	62.41	59.95	58.76	62.82	2136200
ES	Eversource Energy		2016-01-28	Utilities	MultiUtilities	52.19	53.09	51.76	53.52	1850500
ESRX	Express Scripts	2003-09-25	2016-01-28	Health Care	Health Care Distributors	72.93	69.86	69.48	72.99	7178200
ESS	Essex Property Trust, Inc.	2014-04-02	2016-01-28	Real Estate	Residential REITs	219.38	210.78	209.89	221.19	998600
ETFC	E*Trade	2004-03-31	2016-01-28	Financials	Investment Banking & Brokerage	23.72	23.26	23.19	23.83	5738500
ETN	Eaton Corporation		2016-01-28	Industrials	Industrial Conglomerates	50.30	50.19	49.50	50.70	3825800
ETR	Entergy Corp.		2016-01-28	Utilities	Electric Utilities	69.49	70.56	69.12	70.91	907900
EVHC	Envision Healthcare Corp	2016-12-02	2016-01-28	Health Care	Health Care Services	23.76	21.42	21.40	23.87	4175500
EW	Edwards Lifesciences	2011-04-01	2016-01-28	Health Care	Health Care Equipment	78.18	75.88	75.24	78.18	2086200
EXC	Exelon Corp.		2016-01-28	Utilities	MultiUtilities	28.06	28.71	27.85	28.94	6801600
EXPD	Expeditors Int'l	2007-10-10	2016-01-28	Industrials	Air Freight & Logistics	44.16	44.48	43.84	44.59	1514400
EXPE	Expedia Inc.	2007-10-02	2016-01-28	Consumer Discretionary	Internet & Direct Marketing Retail	101.29	98.69	97.22	101.49	2624900
EXR	Extra Space Storage	2016-01-19	2016-01-28	Real Estate	Specialized REITs	88.86	89.34	88.79	90.61	957900
F	Ford Motor		2016-01-28	Consumer Discretionary	Automobile Manufacturers	12.03	11.71	11.20	12.06	75699800
FAST	Fastenal Co	2009-09-15	2016-01-28	Industrials	Building Products	38.12	39.34	37.98	39.40	4055100
FB	Facebook	2013-12-23	2016-01-28	Information Technology	Internet Software & Services	107.20	109.11	104.81	110.34	107475300
FBHS	Fortune Brands Home & Security	2016-06-22	2016-01-28	Industrials	Building Products	47.39	46.78	46.74	48.09	1521200
FCX	Freeport-McMoran Cp & Gld		2016-01-28	Materials	Copper	4.80	4.42	4.21	4.88	66871300
FDX	FedEx Corporation	1980-12-31	2016-01-28	Industrials	Air Freight & Logistics	128.73	128.22	127.45	129.80	1576800
FE	FirstEnergy Corp		2016-01-28	Utilities	Electric Utilities	31.95	32.14	31.79	32.40	4022000
FFIV	F5 Networks	2010-12-20	2016-01-28	Information Technology	Networking Equipment	95.98	92.50	92.49	95.98	2218700
FIS	Fidelity National Information Services		2016-01-28	Information Technology	Internet Software & Services	59.30	58.21	58.06	59.46	1657100
FISV	Fiserv Inc		2016-01-28	Information Technology	Internet Software & Services	91.20	91.02	90.27	91.87	964700
FITB	Fifth Third Bancorp		2016-01-28	Financials	Banks	15.68	15.57	15.44	15.96	10970100
FL	Foot Locker Inc	2016-04-04	2016-01-28	Consumer Discretionary	Apparel Retail	66.80	67.31	65.83	67.53	2289400
FLIR	FLIR Systems	2009-01-02	2016-01-28	Information Technology	Electronic Equipment & Instruments	29.11	28.49	28.25	29.21	1464100
FLR	Fluor Corp.	1980-03-31	2016-01-28	Industrials	Diversified Commercial Services	43.60	43.55	43.29	44.13	1420200
FLS	Flowserve Corporation	2008-10-02	2016-01-28	Industrials	Industrial Machinery	37.78	37.52	36.93	38.88	1105300
FMC	FMC Corporation	2009-08-19	2016-01-28	Materials	Diversified Chemicals	35.10	34.62	34.19	35.26	669700
FOX	Twenty-First Century Fox Class B	2015-09-18	2016-01-28	Consumer Discretionary	Publishing	26.75	26.23	26.02	26.83	3207400
FOXA	Twenty-First Century Fox Class A	2013-07-01	2016-01-28	Consumer Discretionary	Publishing	26.79	26.13	25.97	26.92	13499400
FRT	Federal Realty Investment Trust	2016-02-01	2016-01-28	Real Estate	Retail REITs	148.19	147.83	146.50	149.42	642100
FSLR	First Solar Inc	2009-10-16	2016-01-28	Information Technology	Semiconductors	66.85	65.88	64.18	67.43	2228100
FTI	FMC Technologies Inc.	2009-06-05	2016-01-28	Energy	Oil & Gas Equipment & Services	24.97	24.32	23.95	25.13	4928300
FTR	Frontier Communications		2016-01-28	Telecommunications Services	Integrated Telecommunications Services	4.49	4.51	4.42	4.54	9892100
GD	General Dynamics		2016-01-28	Industrials	Aerospace & Defense	128.85	128.65	127.36	130.04	2504500
GE	General Electric		2016-01-28	Industrials	Industrial Conglomerates	28.22	28.21	27.93	28.35	40069900
GGP	General Growth Properties Inc.	2013-12-10	2016-01-28	Real Estate	Retail REITs	27.23	27.56	26.45	29.00	12699100
GILD	Gilead Sciences		2016-01-28	Health Care	Biotechnology	90.00	87.53	86.86	90.22	14168300
GIS	General Mills	1969-03-31	2016-01-28	Consumer Staples	Packaged Foods & Meats	55.35	55.21	54.98	55.70	3283400
GLW	Corning Inc.		2016-01-28	Information Technology	Electronic Components	18.12	17.99	17.89	18.20	11327100
GM	General Motors	2013-06-06	2016-01-28	Consumer Discretionary	Automobile Manufacturers	29.47	29.02	28.40	29.48	16421200
GOOG	Alphabet Inc Class C		2016-01-28	Information Technology	Internet Software & Services	722.22	730.96	712.35	733.69	2676400
GOOGL	Alphabet Inc Class A	2014-04-03	2016-01-28	Information Technology	Internet Software & Services	738.19	748.30	730.60	751.16	3105200
GPC	Genuine Parts	1973-12-31	2016-01-28	Consumer Discretionary	Specialty Stores	82.78	83.35	81.61	83.42	724900
GPN	Global Payments Inc	2016-04-25	2016-01-28	Information Technology	Data Processing & Outsourced Services	57.02	55.85	55.54	57.41	1862800
GPS	Gap (The)	1986-08-31	2016-01-28	Consumer Discretionary	Apparel Retail	24.12	24.01	23.75	24.21	3274600
GRMN	Garmin Ltd.	2012-12-12	2016-01-28	Consumer Discretionary	Consumer Electronics	34.14	33.88	33.44	34.46	1010700
SIG	Signet Jewelers	2015-07-29	2016-01-13	Consumer Discretionary	Specialty Stores	127.50	124.02	123.77	127.93	1197800
SJM	JM Smucker	2008-11-06	2016-01-13	Consumer Staples	Packaged Foods & Meats	122.00	119.16	119.06	122.18	926100
SLB	Schlumberger Ltd.	1965-03-31	2016-01-13	Energy	Oil & Gas Equipment & Services	65.60	63.95	63.51	66.35	12729900
SLG	SL Green Realty	2015-03-20	2016-01-13	Real Estate	Office REITs	103.20	102.15	101.77	103.50	863300
SNA	Snap-On Inc.	1982-09-30	2016-01-13	Consumer Discretionary	Household Appliances	165.00	161.51	161.38	165.59	478900
SNI	Scripps Networks Interactive Inc.	2008-07-01	2016-01-13	Consumer Discretionary	Broadcasting & Cable TV	54.63	54.60	53.82	55.24	1829400
SO	Southern Co.		2016-01-13	Utilities	Electric Utilities	46.55	46.80	46.44	47.03	5860100
SPG	Simon Property Group Inc		2016-01-13	Real Estate	REITs	185.79	184.27	183.85	189.30	1262200
SPGI	S&P Global, Inc.		2016-01-13	Financials	Diversified Financial Services	88.88	84.37	83.81	89.30	1652800
SPLS	Staples Inc.		2016-01-13	Consumer Discretionary	Specialty Stores	9.44	9.30	9.26	9.58	9975500
SRCL	Stericycle Inc	2008-11-19	2016-01-13	Industrials	Industrial Conglomerates	121.01	116.31	116.04	121.32	785000
SRE	Sempra Energy		2016-01-13	Utilities	MultiUtilities	89.54	90.24	89.14	91.80	2119900
STI	SunTrust Banks	1988-05-31	2016-01-13	Financials	Banks	39.69	38.10	37.98	39.75	6758500
STT	State Street Corp.		2016-01-13	Financials	Diversified Financial Services	59.77	56.81	56.72	59.96	2297900
STX	Seagate Technology	2012-07-02	2016-01-13	Information Technology	Computer Storage & Peripherals	31.59	31.07	30.95	32.45	4734000
STZ	Constellation Brands		2016-01-13	Consumer Staples	Distillers & Vintners	147.13	144.13	143.64	147.23	1145300
SWK	Stanley Black & Decker	1982-09-30	2016-01-13	Consumer Discretionary	Household Appliances	98.39	96.23	96.11	99.17	1189800
SWKS	Skyworks Solutions	2015-03-12	2016-01-13	Information Technology	Semiconductors	64.20	62.16	61.90	65.66	7247200
SWN	Southwestern Energy	2008-06-06	2016-01-13	Energy	Oil & Gas Exploration & Production	6.01	6.46	5.90	6.47	23174400
SYF	Synchrony Financial	2015-11-18	2016-01-13	Financials	Consumer Finance	29.82	27.57	27.52	29.88	15222300
SYK	Stryker Corp.		2016-01-13	Health Care	Health Care Equipment	89.57	89.31	88.80	91.75	3088700
SYMC	Symantec Corp.	2003-03-25	2016-01-13	Information Technology	Application Software	20.76	20.25	20.18	20.92	7016100
SYY	Sysco Corp.	1986-12-31	2016-01-13	Consumer Staples	Food Distributors	40.70	40.04	40.00	40.87	4812900
T	AT&T Inc	1983-11-30	2016-01-13	Telecommunications Services	Integrated Telecommunications Services	34.01	33.74	33.73	34.30	40241300
TAP	Molson Coors Brewing Company	1976-06-30	2016-01-13	Consumer Staples	Brewers	89.67	87.59	87.41	89.95	2380200
TDC	Teradata Corp.	2007-10-01	2016-01-13	Information Technology	Application Software	23.18	22.69	22.53	23.30	2561600
TDG	TransDigm Group	2016-06-03	2016-01-13	Industrials	Aerospace & Defense	230.10	221.08	221.00	230.58	611000
TEL	TE Connectivity Ltd.	2011-10-17	2016-01-13	Information Technology	Electronic Manufacturing Services	58.52	57.11	57.07	59.21	3361400
TGNA	Tegna, Inc.	1975-12-31	2016-01-13	Consumer Discretionary	Publishing	23.73	22.87	22.55	23.80	3323200
TGT	Target Corp.	1976-12-31	2016-01-13	Consumer Discretionary	General Merchandise Stores	73.29	71.64	71.55	73.75	5963500
TIF	Tiffany & Co.		2016-01-13	Consumer Discretionary	Apparel, Accessories & Luxury Goods	68.49	66.70	66.36	68.72	1711700
TJX	TJX Companies Inc.	1985-09-30	2016-01-13	Consumer Discretionary	Apparel Retail	69.22	67.69	67.64	69.24	3084900
TMK	Torchmark Corp.	1989-04-30	2016-01-13	Financials	Life & Health Insurance	55.06	53.52	53.09	55.63	1040000
TMO	Thermo Fisher Scientific		2016-01-13	Health Care	Health Care Equipment	137.42	133.77	133.00	138.01	2521200
TRIP	TripAdvisor	2011-12-21	2016-01-13	Consumer Discretionary	Internet & Direct Marketing Retail	77.48	72.94	71.58	78.00	2893200
TROW	T. Rowe Price Group		2016-01-13	Financials	Diversified Financial Services	66.97	64.87	64.71	67.76	2297100
